genre,graph_path,feature_path,ytid,caption,tags,split
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00066.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00066.npy,9UOPRQhNzQ8,"The low quality features a rock song that consists of a muffled passionate male vocal singing over wide acoustic rhythm guitars chords, shimmering cymbals, punchy kick and groovy bass. It sounds addictive, passionate and groovy - like something you would hear in pubs and bars during the 50s.","['low quality', 'rock', 'muffled passionate male vocal', 'wide acoustic rhythm guitars', 'shimmering cymbals', 'punchy kick', 'groovy bass', 'passionate', 'addictive', 'groovy']",train
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00059.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00059.npy,YNv7mzbUUHc,This is a gear comparison jam recorded with an electric guitar played with different chorus effect pedals. The electric guitar is playing simple tunes that sound dreamy with the added chorus effect. There is a psychedelic atmosphere. Certain parts of this recording can be sampled for use in beat-making or in advertisement jingles. These parts could also be played as an opening theme for rock music radio stations.,"['jam', 'no singer', 'instrumental', 'single instrument', 'electric guitar', 'guitar solo', 'effect pedal', 'chorus', 'dreamy', 'psychedelic', 'simple tunes']",train
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00088.npy,ChyayWIp_vU,A male voice is singing along to a fast paced reggae instrumental. The drums are playing a reggae-groove along with a harmonica on the offbeat. Two e-guitars are playing a single note melody. Both are following the bassline adding harmonies. A saxophone is adding a little melody after every end of a phrase. The male voice is singing in the mid-range and sounds doubled. Some of the instruments are panned to the left and right side of the speakers. This song may be playing at a local bar.,"['reggae', 'saxophone', 'acoustic guitar', 'e-guitar', 'e-bass', 'acoustic drums', 'harmonica', 'male voice singing', 'positive energy', 'uptempo']",train
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00034.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00034.npy,vgpV6F9tge8,Someone is playing an acoustic guitar along with someone playing a solo melody on top with another plucked string instrument. They are accompanied by someone playing a djembe or another percussive instrument. This song may be playing sitting around a bonfire.,"['rock/country', 'acoustic guitar', 'guitar-like instrument', 'djembe', 'medium to uptempo', 'amateur recording']",train
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00039.npy,GFGwPa9d9XQ,"This is a country folk song with a generally positive, cheerful and joyful vibe to it. The singer is a man with an elderly voice that has a quality that sounds like a gurgle. His style of singing and the content of lyrics and melody are similar to hearing a story being told. There aren't really any rhyming lyrics - it's more like he is telling a story in song form. There are licks being played on an electric guitar, as well as certain motifs on the violin  in between particular phrases by the singer.","['country folk music', 'electric guitar licks', 'violin lick', 'elderly raspy male country vocal', 'intricate bassline', 'country', 'southern', 'vibrant piano playing', 'cheerful', 'storytelling style singing', 'joyful']",train
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00098.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00098.npy,TWm_2QncYXg,"The song is an instrumental. The song is medium tempo with a percussive tabla rhythm, groovy bass line and a guitar strumming rhythm and playing lead. The song is Indian classical fusion with a poor audio quality.","['indian classical music', 'hindustani music', 'improvisational', 'energetic', 'exciting', 'passionate', 'spirited', 'live audience', 'ambient noises', 'dance rhythm', 'guitar lead', 'poor audio quality', 'poor audio quality', 'tabla percussions', 'groovy rhythm', 'guitar strumming', 'instrumental music', 'percussive bass line', 'fusion music']",train
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00080.npy,hYy0na5oUzE,"This is a latin pop music piece with a salsa beat. There is a male vocalist singing melodically in the lead. The melody is being played by an orchestra composed of the trumpet, the piano and the bass guitar. The rhythmic background is provided by a mild acoustic drum beat with heavy use of latin percussive elements. The piece has a sensual atmosphere. This music could go well in a Latin American soap opera soundtrack where there is a hopeless situation for one of the characters.","['latin pop music', 'salsa', 'male vocal', 'melodic singing', 'trumpet', 'acoustic drums', 'piano', 'bass guitar', 'latin percussion', 'sensual', 'slow tempo']",train
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00022.npy,ODOrls3MuZI,This pop song features a male and female voice singing the main melody. There are backing voices singing fills in between lines. Children sing in the background. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. A synth plays a pedal chord in staccato. This song can be played at the end credits of a holiday movie.,"['pop song', 'holiday theme', 'duet', 'male voice', ""children's voices"", 'christmas song', 'percussion', 'bass', 'synth', 'happy mood', 'moderate tempo', 'backing voices']",train
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00007.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00007.npy,TnCXmm-v3Ys,The excerpt features bells in different pitches being played/hit by what sounds to be a metallic object. The melody sounded by these bells is simple. There are no other instruments. This sounds like an amateur recording of an uncommon music instrument.,"['percussive music bells', 'simple melody', 'music instrument']",train
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00092.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00092.npy,BBmXMoI9Qus,"The Ambient music features soft metallic percussive elements and wide synth pad chords. It sounds calming, relaxing, mellow and soft - like something you would listen to while meditating.","['ambient', 'relaxing', 'calming', 'soft metallic percussive elements', 'wide synth pad chords', 'mellow', 'soft']",train
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00060.npy,7YtKrL6ScXA,This song contains an e-piano playing a major and minor chord melody along with a minimalistic digital drum groove that has a delay on it. A female voice is singing with a little reverb on her voice. The song sounds minimalistic. There is a lot of room for the voice to sing and for the other instruments. A shaker sound is spun to the right side of the speaker. This song may be playing with headphones running through the park.,"['pop', 'digital drums', 'e-piano', 'shaker', 'female voice singing', 'higher key', 'medium to uptempo']",train
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00085.npy,B7iRvj8y9aU,"This is a country music piece. A steel guitar is playing the main melody. There is a bass guitar in the background playing a mellow bass line. A slow tempo, mild-volume acoustic drum track is in the rhythmic background. The general atmosphere is relaxing. This piece could be used in the soundtrack of movies that take place in rural USA. It could also be played in western-themed bars.","['country music', 'rock', 'steel guitar', 'acoustic drums', 'bass guitar', 'calm', 'cozy', 'trippy', 'psychedelic', 'slow tempo']",train
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00088.npy,TPYNIc_M1ng,"The clip is an upbeat, groovy funk song with jazzy elements. The retro vintage electric piano chords add an old school jazzy feel to the song. The bassline is intricate and bouncy and enables easy dancing.","['funk', 'jazzy funk', 'groovy bassline', 'upbeat', 'dance', 'fun', 'vibrant brass melody', 'palm muted electric guitar', 'rhythmic groovy drumline', 'disco funk', 'retro electric piano']",train
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00022.npy,7p_Mnxl4Vq8,"This is an instrumental occult rock piece. There is an electric guitar playing a simple melody with a minimal bass guitar backing. The atmosphere of this piece is sinister and unsettling, it gives the impression of a Satanic ritual about to commence. The tempo is slow. This music piece could be included in the soundtrack of a ritualistic horror movie/TV series or a video game of the similar genres.","['occult rock', 'instrumental', 'electric guitar', 'bass guitar', 'sinister', 'ominous', 'unsettling', 'unnerving', 'slow tempo']",train
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00044.npy,pYXx0xXZiXk,"This music is a jazz instrumental.The tempo is fast with an animated electric guitar harmony, funky drumming, groovy bass line and keyboard accompaniment. The music is complex, engaging,emphatic, groovy and syncopated with a hissing sound in the background.","['instrumental', 'fast tempo', 'jazz music', 'punchy bass lines', 'funky electric guitar', 'keyboard accompaniment', 'hissing sound', 'groovy drum rhythm', 'swing and blue', 'improvisations', 'complex chords', 'polyrhymic', 'syncopated  music', 'shape shifting music', 'complex harmony', 'emphatic', 'engaging', 'compelling']",train
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00056.npy,0OhtODbKajw,This audio contains people playing a melody in the higher register using violins and a viola. Some are playing the melody upwards while others are playing downwards. A cello or upright bass is providing a melody line in the lower register. This song may be playing during a classical concert.,"['classical', 'violins', 'viola', 'uprightbass/cello', 'uptempo']",train
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00094.npy,NlCfScKw_Mk,Someone is playing a track from speakers. This song contains a strong e-bass playing a funky bassline along with a funky drum groove. Then a piano comes in playing a jazzy melody in one scale accompanied by a synth brass sound swelling into existence and playing a short rise before leaving again. This is an amateur recording but of decent audio-quality. This song may be playing in a jazzbar.,"['funk/jazz', 'e-bass', 'acoustic drum', 'piano', 'keyboard brass sound', 'uptempo', 'amateur recording']",train
