split,genre,graph_path,feature_path,ytid,start_s,end_s,caption,tags,mood
test,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00060.npy,7_yBcHaoR0w,50,60,"This music is an electric guitar lead instrumental. The tempo is slow with no accompaniment and ambient sounds like a popping and swishing sound. The music is a rhythmic, controlled, pleasant, melancholic, sentimental and emotional Electric guitar solo.","['instrumental', 'slow tempo', 'electric guitar lead', 'rock', 'hard rock', 'metal', 'heavy metal', 'soft rock', 'electric guitar', 'external amplification', 'ambient sounds', 'popping sound', 'rustling sound', 'electric guitar lead', 'vibrations', 'resounding']",calm
test,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00088.npy,b9rgWct9ivI,110,120,This is a series of clips - a compilation. The compilation is separated by the telephone beep tone. One of the clips is orchestral strings playing a motif that would be used when something shocking or suspenseful happens. The other clip contains a jazzy saxophone motif. There is also a sultry woman speaking sassily with some upbeat percussion under her vocal.,"['telephone beep tone', 'saxophone', 'shocking strings playing', 'repeated telephone beep tone', 'talking woman', 'disjointed', 'upbeat pop clip']",energetic
test,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00022.npy,AT_076RUWPs,30,40,This is a pop music piece. There is a male vocalist singing at a medium-to-high pitch in the lead. There is a melodic pad and an electric guitar sound providing the melody. A strong bass sound can be heard playing. The rhythm consists of a simple electronic drum beat. The atmosphere is energetic and danceable. This piece can be played at nightclubs and dance clubs. It could also be used during club scenes in movies.,"['pop', 'hip-hop', 'electronic', 'male vocal', 'medium-to-high pitch singing', 'electric guitar sample', 'melodic pad', 'strong bass', 'electronic drums', 'energetic', 'danceable', 'urban']",energetic
test,pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00088.npy,Pk5NZe-ah4U,30,40,"This music is instrumental. The tempo is medium fast with a melodic keyboard harmony, punchy drumming, funky bass lines, and rhythmic acoustic guitar, whistle harmony and clapping and fingers snapping.The melody is simple, sunny, warm, energetic and youthful with a retro vibe. This music is classic Pop.","['instrumental', 'pop music', 'medium fast tempo', 'acoustic guitar', 'classic pop', 'peppy', 'retro music', 'keyboard harmony', 'rhythmic drumming', 'funky bass lines', 'whistle harmony', 'clapping', 'fingers snapping', 'simple harmony', 'melodic', 'catchy', 'fresh', 'happy', 'sunny']",energetic
test,country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00074.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00074.npy,jd1IS7N3u0I,30,40,"This features two clips from country songs. The first song is upbeat, and suitable for rhythmic and groovy dancing. The second song is slower and features a group of male vocalists harmonising. The overall feeling is a country midwestern feel.","['country music', 'old schol', 'vintage country music', 'country folk music', 'two songs', 'group male harmony vocals', 'upbeat', 'upright bass guitar']",energetic
test,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00050.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00050.npy,XXBVsNt2Qr8,30,40,"A female singer sings this passionate melody. The song is medium tempo with steady drumming rhythm, groovy bass line, Caribbean percussion, guitar accompaniment and a brass band playing percussively. The song is emotional and spirited. The song is a classic renege hit.","['female singer', 'spirited singing', 'reggae hits', 'tropical dance hit', 'caribbean music style', 'trumpets blaring', 'caribbean percussions rhythm', 'medium tempo', 'guitar accompaniment', 'groovy bass line', 'steady drumming rhythm', 'brass band harmony', 'emotional', 'passionate', 'reggae groove', 'classic reverse hits', 'spirited', 'dance groove', 'beachside party', 'people dancing', 'inspiring', 'life is good', 'enjoy life', 'life is a dance']",happy
test,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00085.npy,xL7Krm6FSWE,200,210,A male singer sings this vocals with a vocoder. The song is medium tempo with a groovy techno drumming rhythm and keyboard accompaniment. The song is passionate but an amateurish production. The audio quality is very poor.,"['vocoder', 'male singers love performance', 'poor audio quality', 'jam session', 'amateur jazz musician', 'medium tempo', 'amateur musician', 'jazz musician', 'keyboard accompaniment', 'groovy music', 'techno drumming rhythm', 'poor audio quality', 'people talking', 'unimpressive', 'excited', 'energetic', 'passionate', 'ambient room noises']",romantic
test,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00016.npy,WJIrkvEq4EI,30,40,"The low quality recording features wide scratching effects of an uptempo hip hop song that contains repetitive male vocal, wooden percussive elements, siren sound effect and energetic drums. It sounds energetic, muffled and a bit harsh due to loud scratchings.","['low quality', 'wide scratching effect', 'uptempo', 'hip hop', 'repetitive male vocal', 'wooden percussive elements', 'energetic drums', 'loud', 'harsh', 'muffled', 'siren sound effect']",energetic
test,country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00043.npy,Hc_UM8l_sTg,30,40,This song features a pedal steel guitar playing the main melody. This starts off with a slide to a high register followed by plucking low register strings. This is accompanied by percussion playing a simple beat in common time. An acoustic guitar strums chords in the background. The bass guitar plays the root notes of the chords. This song is at a slow tempo. There are no voices in this song. This is an instrumental song with a Country feel. This song can be played in a coffee shop.,"['guitar song', 'pedal steel guitar', 'simple percussion', 'acoustic guitar', 'slow tempo', 'country song', 'instrumental', 'no voices', 'relaxing music']",calm
test,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00019.npy,2ZB7DUGOdZw,30,40,The song is an instrumental. The song is fast tempo with distorted guitars playing in rhythm. The song is energetic and an amateurish performance. The song is of very poor quality with audio noise and hissing sound.,"['poor audio quality', 'noise', 'distortion', 'hissing tones', 'noisy ambience', 'instrumental music', 'distorted guitar rhythm', 'fast', 'amateur quality recording', 'deteriorated audio quality', 'metal band', 'amateur band']",energetic
test,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00089.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00089.npy,nlWXsfjHeA8,120,130,"A male vocalist sings this Jazz melody. The tempo is medium with a jazz style piano and drumming, groovy bass line, tambourine beats and vocal backup. The harmony is syncopated and complex. It is ambient, atmospheric, punchy, emphatic and enjoyable.","['male vocalist', 'medium tempo', 'jazz', 'jazz piano', 'jazz drumming', 'groovy bass line', 'vocal backup', 'syncopated harmony', 'complex chords', 'improvisation', 'deliberate dissonance', 'tambourine beats', 'blue notes', 'polyrhythms', 'ambient', 'atmospheric', 'emphatic']",energetic
test,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00099.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00099.npy,SxYnb9_qDtk,30,40,"A male vocalist sings this spirited rap. The tempo is medium with keyboard accompaniment, digital drums,electric guitar riff and synthesiser arrangements with vocal backup. The song is passionate, compelling, strong telling, chanting, persuasive and youthful. This song is Contemporary Rap-Hip-Hop.","['male vocalist', 'medium tempo', 'rap', 'rap hits', 'digital drum', 'youthful', 'street rapper', 'disco rap', 'hip-hop', 'hip-hop hits', 'rhythmic patter', 'electronic music', 'drum machine', 'synthesiser arrangements', 'vocal backup', 'passionate', 'engaging', 'compelling', 'persuasive', 'street vernacular', 'slangy lyrics', 'chanting', 'recurring beat', 'amplified guitar']",romantic
test,pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00084.npy,71hqRT9U0wg,10,20,"A female vocalist sings this lively Children’s Song. The tempo is fast with a cheerful acoustic guitar and ukulele accompaniment along with clapping. The song is lively, upbeat, engaging, energetic, simple and enthusiastic. The song is a children’s nursery rhyme with the catchy , simple tune and lyrics meant to make learning fun. It is engaging, interactive, instructional, educational teaching coordination.","['female vocalist', 'fast tempo', 'cheerful acoustic guitar', 'simple lyrics', 'simple tune', 'interactive', 'learning is fun', 'energetic coordination', 'clapping', 'lively mandolin', 'minimal instrumentation', 'children’s songs', 'nursery rhymes', 'popular kids songs', 'education songs', 'kindergarten songs', 'happy', 'chirpy', 'engaging', 'interactive', 'active learning']",energetic
test,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00054.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00054.npy,NQXQsVawPhU,30,40,"This is an excerpt from a music show. There is a female voice narrating an event that took place. In the background, there is hip-hop music playing. A male vocal can be heard rapping. The melody is being played by a synth sound. There is a strong bass in the piece. The rhythm is played by the electronic drums. This piece could be used as an advertisement jingle for a sportswear or automobile company.","['music show', 'female voice', 'narrating', 'hip-hop music', 'male vocal', 'rapping', 'synth', 'strong bass', 'electronic drums', 'urban sound']",neutral
test,classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00047.npy,uoZ9Rs4E-6Y,30,40,This song is played on a harpsichord. The harpsichord plays the bass and treble notes. This is a classical composition. There are no other instruments in this song. There are no voices in this song. This song can be used when a member of royalty arrives at a palace.,"['harpsichord song', 'classical composition', 'no other instruments', 'no voices', 'moderate tempo', 'sound for royalty', 'happy melody']",happy
